Date,AAPL,AMD,BAC,BRCD,CHK,CMCSA,CSCO,F,FHN,GE,INTC,JPM,MSFT,MU,RAD,SIRI,T,TEVA,VALE,VZ,WFC,WFT
2007-11-19,20.995754,12.07,36.350029,7.2856309999999995,32.147099,7.866061999999999,24.315275,5.784081,16.511456,26.437786,18.274217999999998,32.524086,26.473852,8.84,3.52,3.410908,21.99334,35.293648,23.157759,24.392895000000003,23.582704999999997,29.855
2007-11-20,21.623259,11.28,36.307579,7.332694999999999,32.402439,7.874189,23.993052,5.705279,16.511456,26.354649,18.528323999999998,32.728508000000005,26.957178000000003,8.53,3.49,3.381754,22.15646,35.70858,23.157759,24.455227,23.497729999999997,31.030001000000002
2007-11-21,21.573313,10.83,35.77277,7.116199000000001,31.738553999999997,7.801019,23.340347,5.4767529999999995,17.044092000000003,25.75189,17.88216,31.981638,26.684334000000003,8.08,3.51,3.3914720000000003,21.818558,34.870723999999996,22.324791,23.769614999999998,23.111507,30.25
2007-11-23,21.967743,10.78,36.630173,7.266805000000001,32.453503000000005,7.9432979999999995,23.703876,5.665879,17.691439000000003,26.098295,18.201609,32.980068,26.590791999999997,8.37,3.48,3.3623190000000003,21.923422,34.926582,22.414284,24.160583,23.822155,31.145
2007-11-26,22.09581,10.27,35.552052,6.927939,32.189659000000006,7.764432000000001,22.720695000000003,5.539795,16.478689000000003,25.447062,17.69339,31.808664,25.702089,8.02,3.59,3.40119,21.177687,34.814888,21.34038,23.361654,22.779356,30.375
2007-11-27,22.386503,10.15,36.4519,6.937352000000001,31.815163000000002,7.914839,22.712436999999998,5.571316,17.265333,25.945881,18.230654,33.294540000000005,25.772251,7.94,3.53,3.459496,21.399078,35.022331,21.47806,23.491974,23.041988,30.32
2007-11-28,23.079321,10.35,38.073307,7.247980999999999,32.308815,8.118097,23.175106,5.799843,18.027404999999998,26.645626,19.014771,34.56028,26.271168,8.46,3.54,3.430343,21.847685000000002,35.461208,23.384926,24.030262,23.729461999999998,31.245001000000002
2007-11-29,23.600533,10.14,37.886536,7.2856309999999995,32.334343,8.256314999999999,23.257725,5.744681,17.281723,26.423921999999997,19.123669,34.316565999999995,26.185415,8.23,3.53,3.420625,22.15646,35.3894,23.653397000000002,24.069925,23.590427,32.005001
2007-11-30,23.335445,9.76,39.159901,6.862048,32.215179,8.349809,23.150318,5.9180470000000005,18.092958,26.527853000000004,18.9349,35.86533,26.193216,8.32,3.72,3.7218739999999997,22.261335,35.612827,23.804845999999998,24.483564,25.050339,31.309998999999998
2007-12-03,22.905157,9.66,38.599621,6.852635,31.917288,8.557133,22.778528,5.713161,18.420729,25.585625,19.058323,35.542992,25.663107,8.3,3.81,3.644132,22.302116,35.971911999999996,24.025137,24.415554,24.594599,31.950001
2007-12-04,23.026812,9.25,37.954456,6.777332,31.815163000000002,8.427049,22.274542,5.492514,18.084759,25.11451,19.101889,34.709637,25.546179000000002,8.6,3.69,3.537237,22.057420999999998,35.788387,23.694708,24.817865,24.532803,31.85
2007-12-05,23.755489,8.91,38.953468,6.814983,32.061977,7.390436,22.704165,5.500394,18.494474,25.433199,19.762573,35.299294,26.621965000000003,8.95,3.64,3.5275199999999995,22.38368,36.043728,24.472593,25.225828,25.027172,32.855
2007-12-06,24.325364999999998,9.07,39.58218,6.8997,32.725857,7.439217999999999,22.960295000000002,5.563437,19.338488,25.814245,20.31436,36.329182,26.933791999999997,9.26,3.77,3.5080839999999998,22.616722,35.892109000000005,25.14035,25.169167,25.173931,33.564999
2007-12-07,24.882427,9.05,39.074055,7.050308,32.657771999999994,7.431088000000001,22.679382,5.563437,18.674747,25.793472,20.132853,36.226978,26.918203000000002,9.03,4.06,3.5080839999999998,22.412810999999998,36.378868,25.126572,25.667789000000003,24.494181,32.825001
2007-12-10,24.870907,9.18,40.167812,7.0126550000000005,32.819496,7.4595460000000005,22.852888,5.626478,19.24835,25.918171,20.169159,37.280453,27.097494,8.98,4.41,3.4789309999999998,22.080732,36.075634,24.90629,25.696123,25.212559,33.220001
2007-12-11,24.144796,9.07,38.453959999999995,6.777332,32.164120000000004,7.227833,23.150318,5.492514,17.634075,25.654903,19.552025,36.116901,26.582984999999997,8.6,4.25,3.40119,22.98959,35.820301,23.667170000000002,25.197504000000002,23.768085,32.075001
2007-12-12,24.441898000000002,8.97,37.403263,6.833810000000001,32.819496,7.166853,23.794762,5.563437,17.081701000000002,25.807325,19.806137,36.282005,26.871431,8.65,4.11,3.197118,24.300451000000002,36.219273,24.025137,25.463810000000002,23.690838,33.334998999999996
2007-12-13,24.566122,8.84,37.075989,6.720853,33.142914000000005,7.333527,24.009570999999998,5.508274,16.67161,26.03595,19.719019,35.975395,27.456099,8.47,4.07,3.3137300000000005,24.352882,36.227261,23.123335,25.509135999999998,23.605869000000002,33.325001
2007-12-14,24.38171,8.43,36.309509000000006,6.636138000000001,32.521603000000006,7.374174000000001,23.670832,5.4294720000000005,16.211298,25.571764,19.087367999999998,35.535133,27.52627,8.37,4.01,3.216554,23.968372,35.660706,22.64834,25.140841,23.227377,32.560001
2007-12-17,23.614616,7.95,35.91333,6.5514220000000005,32.010914,7.357916,23.092484,5.35855,16.03554,25.273863000000002,18.673531,35.0084,26.809067,7.89,4.03,3.061071,23.595501000000002,34.902649,21.381685,24.421232,23.227377,31.950001
2007-12-18,23.432772,7.68,35.741093,6.645550999999999,32.462016999999996,7.349784,23.257725,5.36643,16.361942000000003,25.495554000000002,18.811478,34.513119,27.081910999999998,7.8,4.04,3.129094,23.653765,35.285656,21.870442999999998,24.823526,23.420482999999997,32.310001
2007-12-19,23.450703,7.98,35.818604,6.664376,32.581177000000004,7.329459,23.290771,5.327030000000001,15.533381,25.33621,19.014771,34.576004,27.120884000000004,7.84,4.1,3.1582470000000002,23.269243,35.157993,21.980589000000002,24.732868,23.652217999999998,32.169998
2007-12-20,23.97447,7.97,35.663593,6.8997,32.674793,7.366047,23.365133,5.350669,15.349259,25.517885,19.174492,34.064991,27.689962,7.92,2.8,3.14853,23.455675,35.556973,22.345438,24.829195000000002,23.459107999999997,32.48
2007-12-21,24.832487,7.79,36.102814,6.975003999999999,33.270584,7.483935000000001,23.629519000000002,5.350669,16.562804999999997,25.951097,19.573809,34.678204,28.110926,7.53,2.98,3.090224,24.166449,36.043728,22.923698,25.112513,23.459107999999997,34.220001
2007-12-24,25.458712,7.77,36.412853000000005,6.99383,33.262077000000005,7.439217999999999,23.728662,5.3191489999999995,15.550123999999999,26.223612,19.827919,35.244244,28.516302000000003,7.55,2.95,3.129094,24.178101,37.089043,23.322968,25.378826,24.100237,34.915001000000004
2007-12-26,25.477921,7.77,36.430069,7.1067860000000005,33.364216,7.532719,23.447754,5.4294720000000005,15.064704,26.237586999999998,19.929571,35.330742,28.539686,7.5,2.97,3.1388119999999997,24.644185999999998,37.352371000000005,23.584557999999998,25.554457,24.146585,35.790001000000004
2007-12-27,25.429254999999998,7.53,35.706646,6.965591000000001,33.296127,7.492064,22.960295000000002,5.390071,15.349259,25.986032,19.479426999999998,34.308701,28.040765999999998,7.36,2.86,3.0513529999999998,24.481054,37.272575,23.137096,25.1465,23.405039000000002,35.055
2007-12-28,25.590614000000002,7.32,35.396591,6.965591000000001,33.703674,7.479869,22.77026,5.2797480000000006,15.140029,26.090847,19.428607999999997,34.009953,28.157701,7.27,2.81,2.973611,24.725756,37.36834,22.978769,25.282495,23.242828,35.220001
2007-12-31,25.366503,7.5,35.534401,6.9091130000000005,33.422302,7.422959,22.365419,5.303388,15.19024,25.902184,19.355999,34.316565999999995,27.752327,7.25,2.79,2.944458,24.213064000000003,37.089043,22.490005,24.755543,23.320066,34.299999
2008-01-02,24.951582000000002,7.14,34.931545,6.664376,34.112919,7.1953119999999995,21.927534,5.200946,14.6295,25.685581,18.4049,33.444176,27.456099,7.04,2.69,2.963894,23.886797,37.503975,22.51754,24.483564,22.478104000000002,35.474998
2008-01-03,24.963108,6.77,34.707607,6.607898,34.530696999999996,7.048964999999999,22.101034,5.082742,14.018545000000001,25.71353,17.911201000000002,33.214188,27.573027000000003,6.95,2.28,3.061071,24.114016,38.876469,22.779132999999998,24.596885999999998,22.030089999999998,35.5
2008-01-04,23.057547,6.25,34.320060999999995,6.287857,33.524623999999996,6.845706,21.580528,4.830575,13.667034,25.182485999999997,16.459139,32.460751,26.801273,6.4,2.15,3.031917,23.822716,38.166298,21.863564,24.137923999999998,21.234468,34.384997999999996
2008-01-07,22.748917000000002,6.08,34.363132,6.0054680000000005,33.337047999999996,6.910748,21.588789000000002,4.854217,13.842789999999999,25.280321,16.611599,32.785923,26.980565999999996,6.39,2.11,2.856999,24.137314,38.230129,21.705229,24.562887,21.381237,33.59
2008-01-08,21.930607000000002,6.0,33.079887,6.033708,32.842533,6.756275,21.010445,4.806935,12.980754,24.735295999999998,16.161461,31.485275,26.076279,6.18,2.07,2.89587,23.037231,39.307377,21.498708999999998,24.030657,20.469755,32.794998
2008-01-09,22.974307999999997,5.53,33.364090000000004,5.967817,33.371140000000004,6.93514,21.679674,4.783295,13.800942000000001,25.014795,16.517214000000003,31.929399,26.848042,6.2,1.95,2.76954,22.943104,39.618576000000004,21.615736,24.305357,20.886875,33.84
2008-01-10,22.797581,5.96,33.846375,6.0054680000000005,33.499039,7.000183,21.679674,4.925138,14.437007000000001,25.098633,16.36475,32.777985,26.762290999999998,6.2,2.19,2.808411,23.178419,37.83115,22.414284,24.866201,21.558895,33.965
2008-01-11,22.115015,6.25,33.157394000000004,6.052533,33.695145000000004,6.959531,21.373976000000003,4.775415,14.6295,24.574587,15.965432999999999,32.405254,26.434879,6.09,2.22,2.847281,22.472476999999998,38.285988,22.028779999999998,24.322525,21.782907,34.455002
2008-01-14,22.894909,6.41,33.777489,6.203142,34.513649,7.183114999999999,21.720982,4.869977,15.014492,24.777222000000002,16.756813,32.801784999999995,26.809067,6.25,2.18,2.76954,22.654839000000003,37.871052,22.235298,24.602947,21.790627999999998,35.490002000000004
2008-01-15,21.647589,6.12,32.62344,6.118425,33.712189,7.183114999999999,21.357454,4.704492,15.374369,24.127394,16.473658,31.064926,26.505036999999998,5.75,2.13,2.759822,22.137156,37.503975,21.3748,24.133673,20.462035999999998,33.529999
2008-01-16,20.443804,6.57,33.321033,6.052533,32.808422,7.390436,20.779107999999997,4.6178099999999995,15.826314000000002,24.148357,14.433504999999998,32.857292,25.904774,5.93,2.01,2.6723630000000003,22.278345,37.863071000000005,19.963579,24.219513,21.141775,32.209998999999996
2008-01-17,20.603884,6.34,31.788044,5.81721,31.376038,7.077419,20.101616,4.539007,13.792575,23.205060999999997,14.034185999999998,31.754921000000003,25.811226,6.06,1.98,2.614057,21.94302,38.174274,19.474819,23.412579,20.183949,30.459999
2008-01-18,20.664070000000002,7.07,30.978495000000002,6.052533,31.742653000000004,6.9229449999999995,20.076829999999998,4.665091,13.432692000000001,23.973677,13.794602,31.398034999999997,25.733261,6.44,2.05,2.750104,21.24296,38.397696999999994,19.846554,22.370995999999998,19.681858,29.6
2008-01-22,19.931557,6.83,32.201435,5.788971,31.111732,6.7684679999999995,19.39934,4.6729709999999995,13.558233999999999,23.791998,13.511448000000001,32.405254,24.914732,6.29,2.04,2.575186,21.154718,36.610279,18.483524,21.649910000000002,20.817354,28.485001
2008-01-23,17.809572,7.56,34.940146999999996,5.892513,30.693951000000002,7.016442999999999,19.853758,4.96454,15.801198000000001,24.169319,14.506115,36.259605,24.891348,6.7,2.19,2.759822,21.584162,35.732525,18.290771,21.787262,22.694391,28.129998999999998
2008-01-24,17.365198,7.58,34.363132,6.137249,31.162896999999997,7.089617,20.746057999999998,4.933018,16.679976,24.211246,15.021591,35.656878999999996,25.920368,6.99,2.39,2.866717,21.031178,36.01181,19.495464000000002,21.878823999999998,24.069334,30.07
2008-01-25,16.64933,7.15,34.001404,5.9772300000000005,30.779221999999997,7.000183,19.994211,5.185185,16.378677,23.757065,14.520632999999998,34.609997,25.678703,6.53,2.27,2.808411,20.74292,35.253741999999995,19.075546,21.609848,23.683115,30.815001000000002
2008-01-28,16.64933,7.46,35.482735,6.118425,31.162896999999997,7.191242999999999,19.911592000000002,5.256108,17.801455999999998,24.260153,14.731182999999998,36.140656,25.507202,6.6,2.46,2.9930470000000002,21.413559,35.102139,19.137499,21.810157999999998,24.5637,32.544998
2008-01-29,16.845266,7.61,36.120018,6.438465,31.444240999999998,7.301003,19.87854,5.271868,17.583853,24.288095000000002,14.883648999999998,37.631626000000004,25.413656,6.87,2.6,3.012482,22.290112,35.421326,19.763947,22.153532000000002,25.181656,32.115002000000004
2008-01-30,16.927225,7.61,36.35257,6.381988,31.435715000000002,7.174983999999999,20.126402,5.3191489999999995,17.098438,24.413876000000002,15.021591,37.552322,25.10183,6.96,2.72,2.973611,21.972427,35.764439,20.066841,21.884546,25.305244000000002,31.885
2008-01-31,17.334463,7.59,38.023357,6.485530000000001,31.682985,7.382307000000001,20.242071,5.2324660000000005,18.127861,24.707348,15.319264000000002,37.591984000000004,25.413656,6.99,2.95,3.109659,22.643079999999998,36.737961,20.658865,22.2222,26.324881,30.870001000000002
2008-02-01,17.128279,8.0,38.781234999999995,6.598485,32.151913,7.540845,20.605605999999998,5.397951,18.504482,25.266338,15.805708,38.266113,23.737595000000002,7.81,3.24,3.216554,22.519541,36.370884000000004,21.774073,22.176426,25.992725,31.700001
2008-02-04,16.859354,7.92,37.92001,6.485530000000001,32.382126,7.382307000000001,19.680252,5.2639879999999994,17.324408,24.714344,15.391867000000001,36.656147,23.534907999999998,7.81,3.11,3.177683,22.448942000000002,37.065113000000004,21.553785,22.0963,24.246996,32.294998
2008-02-05,16.56609,7.21,36.490372,6.193728,31.503937,7.089617,19.217577,5.066981,15.809566,23.903805,14.696491,34.808277000000004,22.661806,7.84,2.97,3.031917,21.607698000000003,36.690071,20.438578,21.07761,23.536354,30.475
2008-02-06,15.623555,6.74,36.455914,5.939579,31.358985999999998,7.1221369999999995,19.068859,4.97242,15.792831,23.896814000000003,14.550396,34.67345,22.233047,6.99,2.6,3.041636,21.413559,36.865631,20.624439000000002,21.003216000000002,23.473923000000003,29.879998999999998
2008-02-07,15.526225,6.59,37.351593,6.184316,31.913180999999998,7.065223,19.316720999999998,4.862096,16.102489000000002,23.917773999999998,14.645353,35.775845000000004,21.921225,7.12,2.73,3.041636,21.766542,37.120971999999995,20.569366,21.14629,23.770466,30.299999
2008-02-08,16.06921,6.34,36.309509000000006,6.353748,32.944835999999995,6.93514,19.448919,4.791174,15.466432999999999,23.645275,14.806054999999999,34.752753999999996,22.264225,6.69,2.65,3.099942,21.395914,37.216724,20.892920999999998,20.842978,23.005692,30.615
2008-02-11,16.577616,6.28,36.292282,6.231380000000001,35.084881,6.9229449999999995,19.432392,5.035461,15.240461999999999,23.764055,15.105533,34.380016,21.991383,6.83,2.65,3.0513529999999998,21.69006,37.424186999999996,21.966822,21.054717999999998,23.052519,32.275002
2008-02-12,15.989813,6.41,36.877918,6.259619,35.238361,7.004247,19.358032,5.090622,15.700767,24.015598,15.266226999999999,34.348289,22.09272,7.02,2.7,3.012482,22.066563000000002,37.128941,22.028779999999998,21.495388000000002,23.349058,31.85
2008-02-13,16.571217,6.7,37.31715,6.589073,36.014229,7.240025999999999,19.87854,5.185185,15.750987,24.441824,15.492668,34.974812,22.576056,7.39,2.7,3.090224,22.748964,38.014679,22.496891,22.124914,23.778269,33.174999
2008-02-14,16.322771,6.53,36.378407,6.372574,36.568439,7.821345,19.440653,5.090622,14.964274,24.029572,14.94484,33.793129,22.217463000000002,7.17,2.56,3.099942,22.260691,37.535915,22.173342,21.758648,23.091534,32.849998
2008-02-15,15.960354999999998,6.45,36.774563,7.200914,36.704845,8.207528,19.250626,5.082742,15.449689000000001,24.015598,14.689181,34.300705,22.155094000000002,7.13,2.53,3.1388119999999997,22.284224,37.531895,22.049431,21.649910000000002,23.169569,32.599998
2008-02-19,15.646605,6.5,36.748718,7.360936,37.216412,8.321355,18.903617999999998,5.106383,14.897319,23.952710999999997,14.725703,33.967621,22.045532,7.52,2.53,3.012482,21.113541,38.235973,23.061378,20.224899,23.302236999999998,33.514998999999996
2008-02-20,15.856628,6.83,37.007107,7.229153999999999,38.231026,8.191272,19.168007,5.051221,15.516644,24.00861,14.886401000000001,34.221401,22.084654,7.81,2.61,2.915306,20.213467,38.363991,24.128395,20.167667,23.918743,33.77
2008-02-21,15.564646,6.96,36.35257,7.191502000000001,37.668301,7.963621000000001,19.159744,4.909378,14.930798000000001,23.754777999999998,14.827966,34.157948,21.990748999999997,7.38,2.58,2.837564,20.278172,38.32399,23.949413,20.236338,23.988972,32.855
2008-02-22,15.298276999999999,6.71,36.688435,7.2573929999999995,37.898499,8.191272,19.498482,4.925138,16.018798999999998,23.656059,14.477357000000001,34.84,21.662058,7.54,2.61,2.837564,20.578198999999998,39.076077000000005,24.527666,20.717067999999998,24.535244,33.084998999999996
2008-02-25,15.334135,6.97,36.981266,7.69039,39.407612,8.256314999999999,19.663726999999998,5.090622,16.127602,24.121423999999998,14.565006,34.919308,21.787271,7.77,2.61,2.954176,20.884107999999998,39.628113,24.589624,20.900204000000002,24.730339,34.5
2008-02-26,15.258579000000001,7.13,36.791794,7.69039,39.441722999999996,8.199402000000001,19.886805,5.137905,16.06065,23.931048999999998,15.112843,34.67345,22.209873,7.72,2.78,2.963894,20.925287,39.724136,24.926941,21.06617,24.504025,34.919998
2008-02-27,15.746495000000001,7.28,36.929592,7.643324000000001,38.665855,8.235984,20.613867000000003,5.200946,15.901635999999998,23.987453,15.17128,35.220673,22.115957,7.86,2.72,2.856999,20.707623,39.668137,25.229837,20.825802,24.769354,34.779999
2008-02-28,16.63652,7.02,35.672184,7.342110000000001,39.433201000000004,8.179074,20.374266,5.216705999999999,15.282304000000002,23.86759,14.966755,33.658306,21.85771,7.57,2.77,2.847281,21.154718,39.524124,25.622229,21.27792,23.848513,36.064999
2008-02-29,16.0103,7.21,34.225319,7.238567,38.555012,7.9432979999999995,20.15119,5.145785,13.591712,23.366970000000002,14.586923,32.238704999999996,21.286414999999998,7.52,2.67,2.759822,20.489954,39.260075,23.983832999999997,20.78574,22.810595000000003,34.459998999999996
2008-03-03,15.588975,6.76,33.743041999999996,7.144437,39.288269,8.130296000000001,20.159451,4.869977,14.018545000000001,23.550303,14.616141,31.580444,21.122072,7.17,2.66,2.691798,20.625261,39.004051000000004,24.093982999999998,20.768579000000003,22.529664999999998,34.505001
2008-03-04,15.959074,6.76,33.398544,7.332694999999999,39.433201000000004,8.122161,20.068567,4.830575,14.1943,23.634909,14.608834,31.080803000000003,21.591625,6.98,2.67,2.720952,20.513491000000002,39.220081,23.378038,20.425192000000003,22.498442,33.965
2008-03-05,15.942432,6.84,32.881889,7.351522,39.646343,8.081512,20.052046,4.822694,13.491278,23.740675,14.754926000000001,30.723909000000003,22.006395,7.03,2.83,2.759822,20.854691,39.596119,24.376215,20.573999,22.615496,35.205002
2008-03-06,15.486528,6.49,31.979937,7.031480999999999,38.427128,8.012402,19.779396,4.6808510000000005,13.39085,23.169538,14.513881,29.637390000000003,21.575975,6.74,2.6,2.662646,20.60173,38.203979,23.481298000000002,20.190556,21.718058,34.994999
2008-03-07,15.655567999999999,6.49,32.172585,6.927939,38.145767,7.996147000000001,19.919846,4.554767,13.658666,22.725332,14.659966,29.788079999999997,21.810751,6.88,2.5,2.6529279999999997,20.595848,38.203979,22.813553,20.076099,21.936563,33.630001
2008-03-10,15.327729999999999,6.16,30.920365999999998,6.6737899999999994,37.591568,7.882321000000001,19.820702,4.412923,13.600082999999998,22.351631,14.696491,28.931549,21.951612,6.41,2.49,2.584904,20.384066,37.275883,21.801605,19.669773,21.764879,32.889998999999996
2008-03-11,16.308683,6.48,33.030762,6.7302669999999996,39.203003,7.971755,20.779107999999997,4.649331,14.529067999999999,23.550303,15.485365,30.803207,22.9142,6.86,2.49,2.6723630000000003,21.231199,37.85194,23.095798000000002,20.150497,24.051403,35.0
2008-03-12,16.139641,6.43,32.426528999999995,6.871461999999999,39.799816,7.906708,20.770844,4.491726,14.622198000000001,23.945147,15.426929000000001,30.620805999999998,22.405516,6.5,2.52,2.798693,20.778219,37.5079,23.56391,19.789951000000002,23.052519,34.07
2008-03-13,16.384245,6.73,32.522853999999995,6.927939,41.777878,7.886384,20.613867000000003,4.247439,14.766136,24.149632,15.543804999999999,30.22427,22.397696,6.49,2.55,2.759822,20.884107999999998,37.059855999999996,23.52949,19.841454000000002,23.005692,34.810001
2008-03-14,16.213923,6.38,31.253115,6.749094,40.840012,7.691258,20.093355,4.168637,14.181926999999998,23.846435999999997,15.090917000000001,28.979136999999998,21.881187,6.14,2.46,2.6529279999999997,20.607618,36.411797,23.281664000000003,19.355007,22.201897,34.130001
2008-03-17,16.229288,6.34,31.489548,6.570247,39.134792,7.662800999999999,20.068567,4.026793,13.843251,24.206041,15.229709,31.969051,22.147266000000002,6.02,2.36,2.614057,21.05471,36.027733000000005,22.138924,19.807119,22.459426999999998,32.52
2008-03-18,17.009179999999997,6.39,34.090332000000004,6.8997,40.848541,7.878253999999999,21.134377,4.168637,14.495201999999999,25.482271,15.887107,33.872440000000005,23.023761999999998,5.99,2.47,2.6529279999999997,21.807714,37.267879,23.281664000000003,20.196276,24.613283,34.369999
2008-03-19,16.605791,6.15,33.766319,6.702028,37.693886,7.853864,20.217285,4.29472,13.902519,25.094465,15.405017,33.682102,22.397696,5.8,2.5,2.711234,21.207663,36.883842,21.3748,20.104706,23.864119,31.834999
2008-03-20,17.066809,6.11,36.656082,6.814983,37.762093,7.870125,20.465147,4.428684,14.537532999999998,26.434151,15.887107,36.457878,22.835941000000002,5.98,2.54,2.818129,21.678286,36.99585,21.223352,20.671286,25.401466,31.805
2008-03-24,17.868479,6.21,37.172726000000004,7.247980999999999,38.375972999999995,8.215659,21.183947,4.696612,14.960876,26.370690999999997,16.164676999999998,36.917866,22.828117000000002,5.84,2.65,3.061071,22.372467,36.587795,21.856678,21.157734,25.042496,32.625
2008-03-25,18.054167,6.3,35.876723999999996,7.1067860000000005,39.561096,8.349809,21.274828,4.728134,15.011674,26.279032,16.266935,36.529247,22.804638,5.79,2.8,3.002765,22.354817999999998,36.619803999999995,22.72406,21.117673999999997,25.019081,34.255001
2008-03-26,18.576662,6.22,34.887196,6.890287,40.379601,8.012402,20.473408,4.6256900000000005,14.029523000000001,26.180311,15.967457999999999,34.982754,22.350735,5.5,2.99,2.934741,22.213631,36.403786,23.873692000000002,20.682732,24.043606,35.605
2008-03-27,17.960686,6.16,33.836372,6.824397,39.305316999999995,7.959559,19.977688,4.594168,13.309844,25.968785999999998,15.405017,33.991413,21.951612,5.52,2.77,2.750104,22.1548,37.315868,23.605213,20.579720000000002,23.614391,35.07
2008-03-28,18.314135,5.91,33.337241999999996,6.852635,38.851055,7.7156460000000004,19.895069,4.405043,12.488560000000001,25.813660000000002,15.185885999999998,33.872440000000005,21.842051,5.46,2.91,2.720952,22.1548,36.811828999999996,23.508839000000002,20.516769,22.904243,35.564999
2008-03-31,18.376886,5.89,33.197144,6.871461999999999,39.406063,7.888175,19.903328,4.507485,11.862016,26.095699,15.470757999999998,34.06279,22.209873,5.97,2.94,2.779258,22.531305,36.955837,23.846155,20.860144000000002,22.709146,36.235001000000004
2008-04-01,19.149105,6.07,35.780403,7.069134,39.841545,8.214468,20.638651,4.704492,12.657896000000001,27.096939000000003,16.047801999999997,37.274738,23.086372,6.0,2.93,2.808411,23.225482999999997,37.83593,24.383101999999997,21.727613,24.574274,36.474998
2008-04-02,18.887856,6.19,35.290012,7.2856309999999995,39.867153,8.353146,20.622128,4.830575,12.378492,26.807856,15.960156,36.970936,22.820288,6.39,2.98,2.759822,22.778391,37.675915,24.507020999999998,21.825357,23.825094,37.485001000000004
2008-04-03,19.415468,6.26,35.351307,7.455064,39.107208,8.336832000000001,20.018997,5.090622,12.412359,26.680929,16.018589000000002,37.002895,22.695072,6.79,2.89,2.711234,22.948984,37.291874,24.747961,21.888601,24.027994,37.615002000000004
2008-04-04,19.603720000000003,6.23,34.510658,7.332694999999999,39.636608,8.275651,20.15119,5.114264,11.540278,26.483507,15.974762,36.435234,22.820288,6.76,2.99,2.711234,22.637199,37.691928999999995,25.24361,21.468884,24.137245,37.689999
2008-04-07,19.963576999999997,6.34,34.589481,7.031480999999999,40.157463,8.46735,19.779396,5.303388,12.073686,26.271973,15.887107,36.411235999999995,22.820288,6.69,2.96,2.662646,22.948984,37.003853,25.312439,21.503384,24.027994,38.255001
2008-04-08,19.572987,6.03,33.608711,7.040895,40.943020000000004,8.365382,19.795925,5.445233,11.709615,26.053391,15.397711,35.867558,22.499432000000002,6.54,2.83,2.614057,23.061914,36.755817,25.560268,21.375422,23.356867,38.290001000000004
2008-04-09,19.393694,6.26,33.214645000000004,6.645550999999999,41.831059,8.198155999999999,19.440653,5.295507,11.142339999999999,25.693792000000002,15.646063,35.419807,22.608995,6.77,2.74,2.536315,22.699341,36.451786,25.229837,20.950817,22.982281,38.310001
2008-04-10,19.791969,6.27,33.004475,6.758506,41.839591999999996,8.141055,19.86202,5.311269,11.260873,25.912376000000002,16.128151000000003,35.068008,22.781164,6.99,2.6,2.47801,22.705294,36.89983,25.030201,20.840309,22.256521,37.994999
2008-04-11,18.843031,6.01,32.347713,6.532595,40.644169,8.014616,19.316720999999998,5.271868,11.091536999999999,22.598412,15.514585,34.004616,22.13162,6.9,2.53,2.409986,22.170351,37.395889000000004,24.835371,20.700712,21.827312,37.334998999999996
2008-04-14,18.924994,5.86,31.156794,6.5514220000000005,41.45536,8.06356,19.258885999999997,5.342791,9.863845,22.386886999999998,15.112843,33.18108,21.959442000000003,6.73,2.29,2.371115,22.110914,37.019844,24.551105,20.555304,21.226416,38.235001000000004
2008-04-15,19.001825,5.78,31.156794,6.438465,42.112831,8.039085,19.093641,5.4215919999999995,9.965448,22.549055,15.273539999999999,33.676811,22.108131,6.76,2.43,2.341962,22.188179,36.811828999999996,25.015646,20.421523999999998,21.70245,38.305
2008-04-16,19.683119,6.07,32.382748,6.702028,43.572945000000004,8.128817999999999,19.688515,5.665879,10.659724,22.725332,16.164676999999998,35.947517,22.655954,7.19,2.49,2.380832,22.354609,37.243874,26.263647,20.85194,22.63891,39.634997999999996
2008-04-17,19.784285,6.19,32.811828999999996,6.645550999999999,42.249451,8.222628,19.738085,5.72104,10.702061,22.577265,16.150063,36.075435999999996,22.867243,7.21,2.51,2.35168,22.330828,37.091862,26.332978999999998,20.85194,23.185181,40.02
2008-04-18,20.623093,6.11,33.766319,6.833810000000001,43.026474,8.271574000000001,20.250335999999997,5.870764,11.057671000000001,23.049677,16.471458,36.587146999999995,23.477673,7.4,2.52,2.409986,22.295174,37.675915,26.298310999999998,20.956642000000002,23.723642,42.775002
2008-04-21,21.534891000000002,6.14,32.934428999999994,6.937352000000001,44.127959999999995,8.247100999999999,20.564291,6.091411,10.016249,22.887503,16.405722,36.163383,23.806353,7.4,2.5,2.380832,22.342722,37.611919,27.213524,20.915924,22.841808,42.205002
2008-04-22,20.515516,5.96,32.400269,6.617311999999999,45.835701,8.120663,20.589079,6.028368,9.923113,22.795845,16.062416,36.499203,23.673310999999998,7.43,2.58,2.507162,22.47348,37.435898,27.435391999999997,20.782142999999998,22.92765,41.650002
2008-04-23,20.86001,5.92,32.277676,6.720853,45.357533000000004,8.059479,21.018704999999997,5.925925,9.127233,22.81699,16.478771,36.099422,24.612423,7.59,2.63,2.575186,22.901436,37.195869,27.199652,21.131135999999998,22.568672,40.224998
2008-04-24,21.634785,6.03,33.162109,7.078547,44.213345000000004,8.067638,21.506172,6.619386,9.880778999999999,23.134287,16.573725,37.5546,24.886324,7.71,2.61,2.6529279999999997,22.972763,36.691807,25.882317999999998,21.148579,23.294434,39.985001000000004
